CO2air,CO2top,VPair,VPtop
871.0020448691035,871.0020448691035,2367.464239539279,2367.464239539279
862.8094334866852,851.6315213443177,2246.859290651969,2312.8639306050068
854.410962083322,843.4246164090774,2206.4992855030023,2271.8154799819486
846.1424662387809,835.6962635456695,2197.0601255960987,2244.585786987833
838.009119854516,828.1061189297467,2184.2641431913034,2221.7916389481297
830.0109041681505,820.6419571614005,2178.2486280918297,2205.3928391241257
822.147500989622,813.303081747957,2182.644691897514,2197.5173410865746
814.7184502203627,807.806027467723,2184.0389757543753,2192.4740223368954
807.4446398008541,800.9938445594744,2198.889882236351,2191.684662135868
800.2772722766218,794.2352760871793,2204.9441980798783,2191.9489871638034
793.2136081267276,787.5729428000589,2207.408233905712,2192.5910931164026
786.252280623426,781.0070318714902,2208.4351733573985,2193.340918753721
779.1597717252165,773.2211609804094,2208.7961978347435,2193.9635223844434
772.152470620446,766.6446210510244,2208.9799971911175,2194.5548299749194
765.2640780825785,760.2140437841194,2216.4285618626764,2195.3305904222866
758.3032404419031,752.8390377902136,2219.4164553940427,2196.4179668404945
751.450404645276,746.4806229546299,2228.0240241887395,2197.9186770178717
744.7243520638327,740.2686199405636,2216.539987970841,2199.2217515415227
738.1275790431089,734.1758280695454,2212.250108210092,2199.658401262033
731.6577833326971,728.200257514349,2210.6109236681677,2199.7733299698366
725.3147276510756,722.3411594496737,2217.350886746777,2200.1072938070683
719.0941302680441,716.5956308601207,2220.1030370156395,2200.859571859418
712.9938192541691,710.9611690196457,2221.254781103029,2201.7311313796604
707.011643747508,705.4357739794923,2221.7708078957585,2202.6066463995035
701.1475946204537,700.0188809619696,2229.3999259250463,2203.693365860478
695.3995767602481,694.7090858917969,2239.916860392631,2205.566496184542
689.7677042298224,689.5059403909169,2259.0729652097916,2208.9450891673027
684.2434054165853,684.4038042757367,2259.783160852535,2212.7131898279263
678.8291502983409,679.4021673172334,2267.751025044651,2216.6546226535515
673.5229573556185,674.5002586265097,2278.7109271698905,2221.2439712913647
668.3105680056007,669.6446895142456,2283.4051521121237,2225.9789817134197
663.2142734304413,665.0199726754022,2277.9305145820995,2229.8870107736875
658.2442464833185,660.5402949388629,2276.025023309848,2233.0423477654354
653.3960763450966,656.1718399464906,2267.7780278194955,2235.3307808456143
648.6714641408723,651.913580157894,2272.296758840742,2237.2781960967613
644.1058735309296,647.985534575003,2274.1586137620034,2239.226729732432
639.6686912524881,644.0309998546888,2275.0330664713083,2241.1050305120393
635.3479211317643,640.1776723363095,2259.954443734356,2242.071550676425
631.1498175779659,636.4313461955422,2269.4557258775485,2242.7431566083774
627.0640062407547,632.7868610621216,2265.774143352547,2243.6420463424583
623.0899392318438,629.2414960650964,2264.3942446860337,2244.2249716427814
619.2222443764945,625.791585083442,2256.1631186555414,2244.1373067092018
615.4653626626571,622.4387276147278,2268.037082702943,2244.3622636602176
611.8066144743394,619.1757534477149,2257.5443461528716,2244.48047012748
608.4957533712048,617.29214411621,2268.433625008772,2244.5224440414127
