CO2air,CO2top,VPair,VPtop
871.0020448691035,871.0020448691035,2367.464239539279,2367.464239539279
850.8472545298475,668.4023252843257,2249.359037295479,2047.7161835749364
831.0935242056481,668.3590697702775,2203.9043453283743,2052.313014022037
811.8219470461624,668.3168688510779,2191.406478899235,2064.995658394476
793.0080131132512,668.2756651027061,2178.33613696047,2052.6764405897866
774.6525051544174,668.2354671251511,2172.411431881066,2052.3532482341006
756.7569132738669,668.1962768306946,2176.5376060641593,2064.957949603515
739.4535662044187,668.1857600018594,2178.765179388661,2065.3098230778924
722.5702143680688,668.142481511357,2193.2019411706615,2090.291107684274
706.082163388661,668.1002135644138,2200.722956301226,2091.396247672403
689.9839229360967,668.0589442722654,2204.557691725662,2091.4556285188905
674.2700838401332,668.0186597766233,2206.47608582215,2091.4639778709447
658.9377829443675,667.982038814575,2207.2772758050037,2091.427645328019
644.0073012726924,667.9493369903001,2207.670169728951,2091.4277515903354
629.4832211561916,667.9175225589088,2214.7209330564306,2104.2583269489337
615.4319908532658,667.9010580386608,2218.1775122543736,2104.5623046698593
601.7980012597918,667.8750218256839,2226.7385263923948,2117.615738462896
588.5375058325523,667.8497049756155,2216.6422877934197,2091.7908048279746
575.6669795991269,667.8251282038548,2211.997813091158,2091.4126597927707
563.1787739294,667.8012811271992,2209.804281202286,2091.402344872137
551.0781430555228,667.7781708191707,2215.6753167864626,2104.3737479304114
539.3446660684108,667.7557640433774,2218.6559427858137,2104.5650098323326
527.9709343148919,667.7340439011844,2220.1384987864867,2104.5710293650386
516.9496104117383,667.7129963955597,2220.868834127386,2104.572742497875
506.2873006122421,667.6926304067724,2228.120740094275,2117.618937692411
495.9768792607917,667.6729357353615,2238.6298506163316,2130.9299368180823
486.0256738478326,667.6539223060857,2257.6478793199663,2157.582438710777
476.38262645083836,667.6355092305114,2260.6025677926564,2144.7216556483986
467.07049165798804,667.6177192986047,2269.0183298029624,2157.8038253293666
458.08224847790143,667.6005473473414,2280.2337016445613,2171.3344254324716
449.948220699189,667.6483929637666,2285.8086509546897,2171.510728467873
442.50339921929515,667.6722828921057,2281.142864674811,2158.015855033918
435.34540229227673,667.6618521486689,2278.930139841893,2157.964004500575
428.4495343193176,667.6518057413932,2270.352863809088,2144.551753315238
421.8397452795243,667.6421711219446,2273.6355458023354,2157.9071754259835
415.9491214517175,667.666625726308,2275.132051872592,2157.943129505561
410.3035028711354,667.6591419354382,2275.8686751121213,2157.94429986972
404.86107271638167,667.6519315976537,2261.051738426605,2131.152665631198
399.68143187889,667.645061180063,2268.7734537464344,2157.880721764487
394.70476294573876,667.6384660987513,2265.502911482839,2144.5071300019063
389.9406425162474,667.6321505907299,2263.9345385830825,2144.478309468661
385.36407676964035,667.6260858712976,2255.7235628914086,2131.1179394339356
381.02008192827043,667.6203227246747,2266.044062970204,2157.8766072023473
376.83028008667134,667.6147729179997,2256.686038970959,2131.145911641128
374.04007249968083,667.6756309922795,2266.247383654961,2157.894302279141
371.3836268778486,667.6726948906995,2271.1231965416428,2157.9143477511107
368.8194894627953,667.6698636862785,2258.594912077211,2131.0830601492994
366.4146169924443,667.6672027300544,2267.2221211406277,2157.895452377049
363.5357213760627,667.6365752291156,2257.0214290751323,2131.1037186859962
360.79148874286915,667.6332938196765,2252.3480272209813,2131.071539812634
358.158043256995,667.6301466905543,2242.6463322169566,2117.7679836972893
355.648681519657,667.6271461043959,2238.1965512650513,2117.749144472283
353.2762665397449,667.6243074074114,2243.1597683006603,2131.0463874168604
350.99820084122285,667.6215852149422,2238.4447925334275,2117.7623100714845
348.8102299877584,667.6189707644922,2228.7566583447206,2104.518835408301
346.745247127758,667.6164996214916,2231.469612759064,2117.7273644868865
344.87871525126695,667.6204680157599,2225.5508330945295,2104.5108409245563
343.1211615278944,667.6183983604516,2229.8359108701775,2117.724655742706
341.4303288380686,667.6164108408545,2224.793639073484,2104.509842418753
339.803079620136,667.6144981391066,2214.9902998605758,2091.338729488098
338.2364113969871,667.6126567226167,2203.0146108491867,2078.2369971978924
336.7462960935864,667.6109035275617,2197.583896882045,2078.2185934694703
335.31027587542894,667.609215834225,2187.686702564096,2065.2027383322575
333.96365305428816,667.6076295913172,2190.1986129367187,2078.1977415687365
332.64531222837167,667.6060822324577,2176.872564451025,2052.2572152008165
331.3728484166554,667.6045869899375,2163.4400816142397,2039.3572120975994
330.9218356128689,667.6389041605312,2164.274168437596,2052.202258255779
330.4368396192641,667.6383882828685,2142.6817089123797,2013.7919636041509
329.99590273218223,667.6379137424248,2140.3327079273113,2026.4991739255502
328.3391272612189,667.5736250488145,2139.4977345478687,2026.5228789191972
326.7812548828511,667.5716637708687,2145.8140708842516,2039.3131068528053
325.3178486738066,667.5698212615056,2155.644292426941,2052.1967913190897
323.92531571243654,667.5680701395811,2160.6696070073476,2052.2216611550593
323.2308697973424,667.6014128986754,2163.05297053472,2052.214856836799
322.5520684117886,667.6006287346863,2157.1841849967877,2039.3455729683747
321.90749211504215,667.5998823548917,2154.425849285546,2039.3322362902993
321.29545157547994,667.5991736482887,2153.105396697796,2039.330524172839
320.67545726716406,667.5984594452376,2137.960803971707,2013.799972741573
320.08678094065215,667.5977777962199,2131.169896378245,2013.7717523179745
318.89056323267977,667.5617457920732,2128.150042369607,2013.7785020656925
317.772373824335,667.5603373260552,2133.4394397847564,2026.49675182126
316.6894046935136,667.5589777988575,2129.2290629766235,2013.7976479691995
315.6595927504193,667.557682786924,2127.225002171318,2013.7772305494875
314.70009566602414,667.556473849083,2132.9703292146883,2026.4960941995214
313.7681995792528,667.5553043067787,2129.008784483768,2013.7973363732458
313.07123191564773,667.5619373012075,2146.963476463888,2052.1535797753886
312.3892972609522,667.5610964749195,2149.5676842792404,2039.349698709336
311.70184892061627,667.5602510964671,2136.5278466516456,2013.8193392802816
310.435362762749,667.5180617184876,2144.392990983835,2039.2808394521169
309.24990026131303,667.5164581096899,2155.0146405838773,2052.1935019636066
308.1417632734019,667.514958894298,2167.0743192645805,2065.151470021721
309.0611533020525,667.6210134022158,2172.864075604704,2065.160369747925
309.91124829723134,667.6219137659864,2168.78880151014,2052.215959808078
310.7156600230249,667.6227643172966,2166.8485699651505,2052.2089612200384
311.5361062174893,667.6236273383511,2186.118634983639,2091.2655575003955
312.2533834791064,667.6243902366433,2174.8484555274003,2052.2326193988624
312.30248810813083,667.5951634489857,2176.8938235136925,2065.1648760793723
312.3293239422031,667.5951958552519,2170.8136059017784,2052.231543453844
312.3547714828201,667.5952248630782,2167.9604005918377,2052.219217427701
312.378902610237,667.5952523703143,2166.595517378873,2052.2174800824946
313.5696369337848,667.6462666180745,2165.6772654897,2052.2014654433174
314.7735361018645,667.6474646648722,2192.2146688040234,2104.4312395281904
315.30650383353094,667.6221417211875,2219.5083793742456,2131.007811651904
315.7916309825488,667.6226637529578,2226.62888446136,2117.7270176765933
316.192404464061,667.6230983444891,2207.9424848455906,2078.235636670881
316.6695929742334,667.623602667751,2234.382621552299,2144.3878525771397
317.17987307101515,667.6241455807849,2268.7975554029217,2185.018865486397
317.56580336929505,667.624567273759,2249.6896676827873,2117.7767646513526
317.9508012327977,667.6249788149104,2248.6469871495437,2131.0475867746622
318.2765373446287,667.6253313462939,2233.0555919648464,2104.5076087815664
318.56562790112855,667.6256430347496,2218.4630294733875,2091.324833650865
318.3176014732127,667.5957068402639,2253.7455475277197,2171.3619303200117
318.0822521975572,667.5954343063335,2271.7588882195073,2171.445718606526
318.4399521003485,667.6255036258524,2258.8176540144545,2131.0818990814346
319.4163301339089,667.6521021225446,2252.812303798409,2131.049598290613
320.37822118676803,667.6530609146226,2264.085874102868,2157.8896654112937
321.28770883639186,667.653969854911,2269.835159446846,2157.901932831036
322.24402891646486,667.6549193463223,2308.0319686821367,2226.313681553393
322.57518549518727,667.6299252974466,2349.198901798516,2268.298277490632
322.8504616174581,667.6302236434119,2355.6795523439987,2240.303049455529
322.9572805740182,667.6303502644237,2295.4343506990726,2131.1544238001065
323.1547836468142,667.6305546529996,2306.895753841519,2198.728020158752
323.3419065295642,667.6307554190986,2312.7736788939405,2198.7628947682833
323.46149574174115,667.6308882280557,2292.579443541662,2157.9534193800887
323.5555645902074,667.6309906560017,2275.8110947320856,2144.46975698362
323.7216337310398,667.6311628320962,2296.88282391971,2198.721788734725
323.9557257943199,667.631408010843,2336.259392176901,2254.2233570859294
323.644459017358,667.6018552008169,2393.1169510953655,2325.304871592246
323.2532330331646,667.6014112681462,2384.621146595206,2254.3677505553296
322.55260933262514,667.5875575288388,2348.2460344728906,2198.877288532253
322.74130998029597,667.6245923918339,2369.5653754200944,2268.3085302379886
323.5117771038605,667.6514131390418,2365.5539564058895,2240.3032212091316
324.3171610495868,667.6522240961085,2392.8891280145453,2296.6867411021512
325.1361963006349,667.6530501922734,2429.07685380916,2339.823475619685
324.6584090210837,667.5966451259403,2447.657226196965,2339.870395279935
324.07080171943005,667.5959669887161,2400.2283773891486,2240.4468088612357
323.70425214223326,667.5955167047882,2455.6461787504763,2383.549751560252
