CO2air,CO2top,VPair,VPtop
871.0020448691035,871.0020448691035,2367.464239539279,2367.464239539279
851.573998509835,668.1943609873423,2249.851881358745,2047.501402343231
832.4975587881509,668.1742606010365,2204.577411987834,2052.1382185456455
813.8114236894058,668.1545709871064,2192.0624852667875,2064.856311147686
795.4946284307648,668.1352681123842,2178.9683461053164,2052.540671642461
777.5513512517758,668.1163597641478,2173.032562368278,2052.2243124849074
759.986429901814,668.097850402224,2177.1629972032047,2064.839799542853
742.9419500468722,668.0937045730116,2179.386537427782,2065.1710373479436
726.2432969378214,668.0731043080538,2193.8131041062747,2090.165181438272
709.868842779234,668.0529025344715,2201.3337238330087,2091.2639249376466
693.8159722715695,668.0330972069344,2205.17377532852,2091.317284684925
678.082117827055,668.0136851580684,2207.0959429532027,2091.322392747154
662.6602158249598,667.9952814842769,2207.898423137855,2091.3048230815416
647.580737225646,667.9793887835483,2208.291979373672,2091.3048711003676
632.8511870568882,667.9638636021978,2215.3468300543473,2104.1423570669394
618.5351073324548,667.955247439602,2218.8016144134835,2104.458186610858
604.5866922363044,667.9424317823673,2227.360885964756,2117.5165109167124
590.9653430741229,667.9299195077093,2217.2521387232223,2091.6748373853775
577.6903065768271,667.9177232338947,2212.612534724976,2091.3003037772987
564.7568196735745,667.9058405701246,2210.421843168774,2091.2925781937283
552.172961990302,667.8942775212066,2216.2992350357413,2104.2717917985765
539.9211520592613,667.883020682588,2219.279384613327,2104.460547631804
527.9966976452341,667.8720644294538,2220.7623036942646,2104.4648333520163
516.3949212842742,667.8614044692996,2221.4929156540416,2104.4656781356016
505.12507998882165,667.8510474970535,2228.7466766909033,2117.518089854256
494.1826777622203,667.8409910202732,2239.248571236669,2130.8325220395554
483.57769433001647,667.8312422265079,2258.237757169047,2157.4934581805333
473.26137217368614,667.8217644042678,2261.2064621489008,2144.616368895422
463.25896567788465,667.8125706965081,2269.635839251941,2157.7026328210736
453.56583868552866,667.8036608534974,2280.850728747939,2171.2360768252065
444.7277243311252,667.8267895913119,2286.432247309778,2171.4224622097977
436.5825913454727,667.8382045200512,2281.765247370247,2157.9287262785056
428.72170202592804,667.8326941271467,2279.558052218605,2157.878583823315
421.1218518036039,667.8273678682897,2270.9766195064994,2144.4621964307003
413.80901672241544,667.8222402793469,2274.268806032673,2157.82609143025
407.23365612062264,667.8340850108257,2275.7646432998417,2157.868357718597
400.90923061037114,667.8300523002284,2276.5011455376666,2157.868970489291
394.79443165747637,667.8261552839425,2261.6794257677975,2131.0679673316927
388.951119807321,667.822427184708,2269.4034432762232,2157.8106073215354
383.3195199402545,667.8188371904948,2266.126794995884,2144.429425087735
377.9103876361221,667.8153879580983,2264.560939251593,2144.401691407341
372.69910470694975,667.81206595561,2256.3444758864193,2131.0373033485776
367.73263442225647,667.8088966907684,2266.6619994182765,2157.80859149099
362.93154379474686,667.8058373409126,2257.2991724955605,2131.064652195701
359.6022067870197,667.836312808493,2266.858920550843,2157.8374223832725
356.4228366215274,667.8346225904554,2271.7386880554504,2157.85447308488
353.3508636199302,667.8329909038446,2259.2102436653777,2131.013993453051
350.45515404505835,667.8314500177382,2267.83802619118,2157.8379670457452
347.06984625550183,667.8157265664776,2257.634351514177,2131.0301208745914
343.833816933401,667.8138653202544,2252.966012794917,2131.0010710538168
340.7225833706257,667.8120767582872,2243.262370315861,2117.69497430722
337.74996089271525,667.8103669947211,2238.814372266011,2117.6791776094583
334.9293721897671,667.80874373015,2243.7806512873067,2130.9822189612473
332.21685425642397,667.807184482324,2239.0604987161373,2117.692236608004
329.60795357706166,667.8056848356716,2229.3700804515925,2104.4461951380713
327.1367244867495,667.804262470393,2232.089818239058,2117.6619977069513
324.8844313409502,667.8061359889305,2226.164497924122,2104.44156948882
322.7554781628017,667.8049302311512,2230.4538771250095,2117.661445294508
320.7059118548218,667.803771241521,2225.4062664204116,2104.441089784126
318.73227032116074,667.8026552236629,2215.600763498168,2091.2675861694447
316.831222097449,667.8015802923323,2203.6251272525046,2078.1650010596386
315.0191916798445,667.8005547993598,2198.19401701073,2078.150269737635
313.27262009570916,667.7995672943404,2188.2930213737977,2065.1322454651813
311.6280937007083,667.7986356408541,2190.810115002004,2078.134393368979
310.02173784639854,667.7977284437987,2177.478677825547,2052.1852267203344
308.47161661397837,667.7968521245704,2164.046450718656,2039.2854648231682
307.8057093601838,667.8143976235434,2164.88199506611,2052.1443128128394
307.1131085226057,667.8140424875954,2143.297333471387,2013.7235010955967
306.4749069640926,667.8137123991222,2140.941995834679,2026.4400288483591
304.5426601450947,667.7805195286795,2140.10186853873,2026.4542435439264
302.7202065375995,667.7794159688445,2146.4142299603436,2039.2491897754705
301.00290044924236,667.778375998558,2156.2333515080304,2052.1351673120384
299.3660302134475,667.7773858396308,2161.261900095186,2052.1564739753285
298.4820268783841,667.7945029412816,2163.6497377109054,2052.1531842988675
297.6209526491311,667.7940242779872,2157.7789812807396,2039.2791851661966
296.8020146422604,667.7935681392327,2155.023773786349,2039.2676516546233
296.02322014046104,667.7931343588147,2153.704890312206,2039.2668250511863
295.24187714931014,667.7927010603569,2138.5606281627506,2013.729209175454
294.4989042451787,667.7922872334877,2131.7671729724825,2013.705477361446
293.1079316970831,667.7736037687237,2128.7466425630832,2013.7087488421669
291.8036277962874,667.7728135786912,2134.0364087562266,2026.4324350435745
290.5409842945713,667.7720509730035,2129.8210314370135,2013.7271821081854
289.3387208726873,667.771323695799,2127.8191304445995,2013.7081483685347
288.2147782494164,667.7706425901455,2133.5650666942665,2026.4321179259146
287.12419757641544,667.7699840707824,2129.59970331611,2013.7270321382687
286.28794735766724,667.7733657928338,2147.5222904686425,2052.0989898102653
285.4717281860513,667.7728815335092,2150.142097862166,2039.2843169190999
284.65375733420706,667.7723973957943,2137.1127856200387,2013.7448298852494
283.2146672122918,667.7504970665664,2144.985577278028,2039.2132115678482
281.8644885172236,667.7496185260012,2155.598411334198,2052.127871324334
280.5993074311627,667.7487951871068,2167.6495757868565,2065.086626372026
281.51971656249805,667.8037154952975,2173.446733314636,2065.105960536368
282.37062002996777,667.8041490308742,2169.377952764505,2052.156161333739
283.17662930496647,667.8045589588685,2167.4445661266564,2052.1503175682315
284.0024390989383,667.8049766541187,2186.6741485024318,2091.2189107863874
284.7225758107609,667.8053452083083,2175.422359373353,2052.169172997075
284.72564829587674,667.7901625789992,2177.4874403106955,2065.1036054208294
284.70781708928615,667.790153735159,2171.40848277461,2052.165766553258
284.6908901997626,667.7901444538496,2168.5598309777147,2052.1552807855287
284.674821796541,667.7901356432628,2167.197214205471,2052.154443289776
285.91881752114824,667.8165811534438,2166.2786113823354,2052.14669394269
287.17839499464606,667.8171839941136,2192.743825891259,2104.391120695075
287.71673931076,667.8040260134891,2219.9953699394414,2130.9645362113433
288.2065475004019,667.8042795781693,2227.165762288507,2117.6713242898177
288.6092747867368,667.8044897773224,2208.5263015000583,2078.1669756777883
289.09373348272567,667.8047358587474,2234.9151492342144,2144.3436722415713
289.61433981765146,667.8050021810761,2269.2664171015235,2184.978680037558
290.00574427051555,667.8052080907944,2250.2419547832146,2117.706960967185
290.397351775108,667.8054094039524,2249.239182763124,2130.9865997327324
290.72780617227994,667.8055815075027,2233.66291271312,2104.4397925749995
291.02073976851835,667.8057334638227,2219.0771111459476,2091.2578085501773
290.7320251544547,667.7901776143062,2254.2658614336133,2171.3194604079085
290.45774840914544,667.7900248359418,2272.2812398472784,2171.3916075100433
290.8259743205166,667.8056306022218,2259.3884973804506,2131.0147257320314
291.8633566917945,667.8194347291136,2253.408983665298,2130.9904285826374
292.88606447751573,667.8199250452539,2264.679541878617,2157.839411887936
293.85425078134256,667.8203904472147,2270.4379561821415,2157.8484669477034
294.87197424850456,667.8208764508636,2308.5313026507183,2226.2774473640834
295.21497890713283,667.807887904928,2349.6331614751875,2268.2602055091534
295.50005755161374,667.8080365656183,2356.202485531777,2240.243961724932
295.60890869234333,667.8080989122859,2296.1331944532826,2131.0645935635184
295.81326782374236,667.8082005150214,2307.56092230068,2198.673052004018
296.00713824125506,667.8083005658433,2313.4188033427436,2198.7044729032377
296.13050251160854,667.8083665426904,2293.223248035444,2157.882126062952
296.227337198273,667.8084172873068,2276.451764626716,2144.400393120392
296.3999684965606,667.8085032938086,2297.4717153804568,2198.672915392066
