CO2air,CO2top,VPair,VPtop
871.0020448691035,871.0020448691035,2367.464239539279,2367.464239539279
862.8094084677555,851.5939736054208,2246.297839272502,2312.7734599083647
854.408712409354,843.4202705044636,2206.107504773406,2271.6341403832985
846.1390465301146,835.6929700012334,2196.87070885052,2244.373621752103
838.0046285301482,828.1019249702741,2184.129624805113,2221.5818103539573
830.0053790897339,820.636801048357,2178.164351899291,2205.2017271499944
822.1409764753238,813.296991470615,2182.624590706772,2197.360016457937
814.7109833064051,807.8039021978298,2184.0309046346965,2192.3495181628114
807.4365473441848,800.986514288682,2198.946808715338,2191.5616953310964
800.2684424185268,794.2269620459456,2204.9869201503757,2191.837046480312
793.2040543523706,787.5639324373634,2207.4290150104716,2192.4905059463954
786.2420241361573,780.9973580786782,2208.4411855745366,2193.250225872407
779.148800664087,773.207185701908,2208.793979354981,2193.881412195755
772.1405947864602,766.6333140938053,2208.974295237239,2194.4802087806343
765.2514278173384,760.2022257501366,2216.4552495121493,2195.2585389167452
758.2898033643077,752.8236481282282,2219.4357238891803,2196.352987699932
751.4360458784661,746.4671882350639,2228.0664746801576,2197.857879727762
744.7091873909584,740.2546097186286,2216.495817280234,2199.1767747596364
738.1116484297726,734.1611144721348,2212.2096084017126,2199.6180978759617
731.6411209146759,728.1848679843833,2210.584781023732,2199.735885707341
725.2973667859267,722.3251230046444,2217.3688165137105,2200.0679428215876
719.0761030472061,716.5789803791913,2220.1200400456323,2200.8237492866438
712.9751570329405,710.9439319736445,2221.2641002281557,2201.6993816261347
706.9923769779448,705.4179783969611,2221.774367235291,2202.5784585981924
701.1277532058848,700.0005526945828,2229.434156629452,2203.664834403106
695.37918968253,694.6902533146891,2239.9764288955134,2205.539189043314
689.7468000313969,689.4866281516663,2259.18205667273,2208.917747451373
684.2220107861481,684.3840441344821,2259.826508314171,2212.698579802124
678.8072921797836,679.3819755553765,2267.8024827606114,2216.6437160479823
673.5006615863563,674.4796621930512,2278.7793956758314,2221.235999642108
668.2877928924108,669.623609039429,2283.4517741358604,2225.978130732922
663.1909939981243,664.99888351432,2277.920641823273,2229.895279114525
658.2205110257324,660.5189000667295,2276.0111320097035,2233.0527381288907
653.3719240509029,656.1500762434606,2267.732711371286,2235.3450780905378
648.6469309761364,651.8914698408711,2272.2993808457863,2237.2873979750216
644.0809544023568,647.9637280009265,2274.1679706483283,2239.2358520771127
639.6434549442021,644.0085081134923,2275.04053058966,2241.114953499524
635.3223914983136,640.1549014040883,2259.8841249821603,2242.0887871897608
631.1240298943442,636.4083373223992,2269.4717916443574,2242.749764690907
627.0379925793438,632.7636552480869,2265.7628066161,2243.6515959705503
623.063731219781,629.2181151938981,2264.3836341483175,2244.2340629379223
619.1958713662118,625.7680585341574,2256.1200579548504,2244.148255036877
615.4388544909925,622.4150750388735,2268.0749104030074,2244.363423085217
611.7799968630193,619.1520099446458,2257.5076789585137,2244.4888212616747
608.4690157385241,617.2716582358278,2268.469580174403,2244.522045723956
605.2921378387946,614.5210892600835,2272.903956755905,2245.2758315792425
