CO2air
871.0020448691035
862.0040899795501
867.4028638303897
879.9999983105926
892.5971361696104
880.0000004223515
881.7995913037248
890.7975438401745
869.2024561598256
906.993863763619
899.7955010224949
881.799591002045
881.799591002045
899.7954998157755
899.7955010224949
881.7995914847331
896.1963170273177
876.4008199869972
892.5971364712901
905.1942740286299
906.993865513363
914.1922280734785
905.1942746319896
885.3987736698314
901.5950919038684
897.9959107444812
905.1942733045986
919.5910015623017
888.9979550102249
899.7955056080291
968.1799499291361
915.9918235403882
910.593047215773
908.7934559723832
906.993866478739
921.3905915989706
917.7914111636163
906.9938650306749
946.5848646622261
910.5930518616423
919.59100144163
901.5950926278997
914.1922290991915
915.9918191358604
906.9938659357143
928.5889563311835
919.5910020449898
924.9897733617175
899.7955044013099
919.591000717597
899.7955016861913
899.7955013845115
910.5930463107336
903.3946837506162
923.1901833853834
905.1942740286299
924.9897743270935
914.192230486919
960.981591954553
912.3926396658825
928.5889569345433
924.9897741460853
915.9918209459393
919.5910019243182
923.1901840490798
919.5910021656613
921.3905928056918
926.7893656911532
905.1942747526612
910.5930481811492
944.7852757116032
941.1860944315462
939.3865031278212
924.9897750511248
914.1922302455741
932.1881366458662
960.9815931612723
915.991821549299
986.1758673709103
933.9877304233662
937.5869117034232
919.5910026483496
989.7750511247444
921.3905929263633
919.5910022863329
939.386501740094
932.1881393006478
933.9877297596697
924.9897741460853
915.9918209459393
919.5910019243182
942.9856850715747
1333.4969357734808
1382.0858830542672
1329.897754010736
1286.707567910232
1209.3251551843123
1263.3128899518676
1328.0981529929177
1304.7034772669856
1310.1022494887527
1277.7096068664086
1209.3251625453015
1135.5419272379393
1259.71369726831
1259.71369726831
1135.5419460024277
1371.288319846243
1234.5194319883992
1103.1492842535788
1230.9202406925674
1160.736205731432
1166.1349689631368
1101.3496954236293
1108.5480577424019
1122.9447834659945
1104.9488770657028
1065.3578745380269
1144.5398773006136
1133.7423276681855
1079.7546084673118
1049.161556243653
1041.9631904253922
1137.34151335277
1139.1411032084306
1128.3435593682564
1076.155420972648
1040.1635991820042
1016.7689173621386
1034.7648237624305
1099.5500979052977
1041.9631921148014
1085.1533712163289
995.1738270270063
1023.9672772674722
1063.5582808811982
1041.9631901840492
1025.7668695969082
1002.372191276531
960.98159786748
984.3762773342415
1007.7709610245228
1004.1717823992476
1036.564413919771
1040.1635990613327
975.3783231083845
982.5766857891737
962.7811887488531
960.9815952126961
971.779140742278
971.7791414059744
980.7770941234322
960.9815970831118
951.9836403834796
906.9938650306749
955.5828207584989
935.7873237181783
880.0000037408314
899.7955003587986
923.1901837473998
914.1922324780064
948.384454638558
946.5848671360012
953.7832310838446
1014.9693228606072
980.7771007000537
1018.5685046233522
1027.5664618660091
1061.7586915685606
1072.5562471742503
1171.5337323758522
1176.9325151564153
1155.3374233128834
1155.337418003318
1076.1554298420367
1090.5521462738875
1173.333330557878
1180.5316929369856
1049.1615563643247
1070.7566440446733
1074.3558281001874
1058.159509202454
1047.361968379078
1124.7443659003306
1110.347649227135
1095.9509207280869
1103.1492846759302
1115.7464261551079
1164.3353734358943
1167.9345602065268
1180.5316973415133
1110.347649951166
1135.5419189115737
1254.314920461007
1157.1370175730717
1194.9284260215695
1214.7239294575031
1245.3169703379979
1319.1002020252022
1284.9079754601228
1155.3374295878252
1248.9161428693394
1225.5214739613739
1220.1226995675113
1259.7136999230938
1214.723930543551
1256.11451526422
1272.310837902783
1263.3128834355828
1259.7137031209004
1284.907972081308
1241.7177943071715
1266.9120645949681
1164.3353780214284
1155.3374325442885
1247.116555185773
1239.918200650341
1221.9222903885482
1162.5357929926454
1247.1165530740138
1184.1308835691227
1200.3271978209834
1281.3087933353613
1277.709602582554
1189.5296612211268
1288.5071541457326
1279.5092024539877
1180.5316954107627
1151.7382451702965
1247.116558021563
1281.3087923096484
1212.9243358610113
1227.3210666528264
1259.7136981733495
1203.926382238514
1139.1411042944785
1288.5071591536203
1313.7014281140277
1220.1227056614466
1214.7239265613762
1320.8997908551517
1182.3312863524711
1162.5357893121507
1365.8895637341807
1299.3047034764827
1209.3251534949047
1211.124744134935
1344.2944695978806
1248.9161586170312
1315.5010247273199
1382.0858817872113
1304.7034842659587
1209.3251565720416
1115.7464212678938
1052.7607359549759
1049.1615546749172
1088.7525535824352
1086.9529652955105
1088.7525565992353
1099.550095190179
1029.3660602290438
1009.5705528109356
1018.5685071574643
1007.7709612658658
1009.5705519058962
1061.7586877070557
1009.5705538969835
984.3762790236489
1011.3701406151739
986.1758716547648
1007.7709604211631
989.7750511247444
979.8773012771933
969.9795514296403
984.3762771532331
980.777096235191
969.9795501625861
971.7791412853027
973.5787319253313
980.7770958731763
977.1779141104295
969.979549981578
968.1799593415476
971.7791408629514
989.7750505213846
966.3803679171514
960.9815927389208
937.5869144185434
953.7832305408198
957.3824130879345
960.981594730008
955.5828228099209
944.7852767976509
960.9815945489997
946.5848673170077
953.7832290927574
933.987732052437
942.9856847698948
964.5807770961145
935.787321787426
946.5848656276003
932.188140024681
935.7873209427232
939.3865030071481
937.5869107983838
924.9897763181807
935.7873207013781
942.9856850715747
919.5910025276779
926.7893650877935
928.5889569345433
928.5889570552148
924.989776076836
955.5828204568189
939.3865046965553
919.5910027086861
928.5889570552148
955.582819913794
923.1901883932709
906.9938661167226
896.1963193804214
906.9938662977308
944.7852722724533
906.993868831841
924.9897744477651
906.9938650306749
975.3783186435218
908.7934649624452
915.9918195582118
910.593047215773
896.1963198027729
919.5910016829732
915.9918204029163
915.9918200408998
955.5828220858896
908.7934557913768
905.194274511318
928.5889554864789
903.3946838712895
896.196319259748
903.3946826645683
899.7955013845115
896.1963191390764
901.5950920245399
903.3946819405371
887.1983661802755
897.9959092964186
910.5930466124133
899.7955010224949
899.7955015655178
905.194273485607
932.1881381542653
921.3905930470348
914.1922312109504
946.5848627314735
905.1942768040852
899.795501203503
932.1881383956083
912.392638217818
914.1922288578467
897.9959105634747
908.7934560327199
915.9918193168685
905.1942754766941
892.5971378590195
915.9918192565318
993.3742413948652
1239.9182159756797
1394.6830110181852
1373.0879352843583
1437.8732106339469
1409.079753153163
1387.4846654728137
1358.6912084747198
1367.6891612525126
1358.6912064232956
1355.0920247208855
1356.891615360914
1358.6912064836308
1356.8916155419224
1353.2924328138013
1342.4948889736265
1320.8997969490867
1322.6993864427309
1295.705519662314
1241.7177986513607
1313.7014242525247
1344.2944775018962
1239.918200408998
1259.7137027588835
1279.5091997992042
1263.3128845216306
1270.5112472024198
1297.5051092766294
1202.1267913571405
1221.9222883974608
1239.9181998056383
1230.920245398773
1189.5296528344263
1196.728015394542
1211.1247434109018
1234.5194266184951
1209.325153193225
1203.9263733087885
1133.7423383476532
1133.7423312883436
