CO2air,CO2top,VPair,VPtop
483.999999932945,483.999999932945,2367.464239539279,2367.464239539279
473.1763981175631,667.850370424687,2249.79851046174,2041.3479781612875
462.68694583768206,667.8420832212414,2204.5518353786133,2052.1455920511175
452.4999269469181,667.8340100031437,2192.0531477194127,2065.0682422152477
442.5808182693273,667.8265684783637,2178.9620936499564,2052.268126543568
432.94167602221154,667.8191303025122,2173.0294296493266,2052.1841200484755
423.5949080164248,667.8116764078335,2177.1636089640187,2065.0551576387334
414.060110574378,667.7883737031148,2179.3869352637744,2065.1431115428954
404.82369305642794,667.7800026464026,2193.819661374878,2091.0227327216517
395.8491201962355,667.7724791604271,2201.337721537241,2091.2721101583084
387.1334765256096,667.7651725672363,2205.175716342871,2091.2781424493396
378.67375836396303,667.7580803554479,2207.096793999733,2091.280058249892
371.00835200473665,667.7704605313686,2207.8987507309225,2091.2740178306444
363.5897708908104,667.7647130067606,2208.2920570611145,2091.2743304602504
356.431992143141,667.7588655193555,2215.3491077802832,2104.3613955082183
350.0924921648235,667.7726039237554,2218.802840120033,2104.4410909757707
343.996759194308,667.7679881368824,2227.3631710482255,2117.631554403687
338.08288494095063,667.7642475947957,2217.2499915683006,2091.382270764886
332.3843338268979,667.760166977196,2212.6113186479593,2091.271950116309
326.89591885779635,667.7562367614241,2210.421198114792,2091.269702322735
321.6318429560819,667.7522020002313,2216.300539108712,2104.385618438097
316.56693347396447,667.7485710312849,2219.280058721778,2104.441578630251
311.69597514334123,667.7450790400942,2220.762579401569,2104.4430165296544
307.01375590718015,667.7417222955695,2221.4929915340817,2104.443619291673
302.53514273366477,667.7382336039975,2228.7483596034285,2117.6326899884166
298.25444027295964,667.734882150618,2239.2511848283043,2130.9509226359755
294.18626939650915,667.7314005360569,2258.2425868878745,2157.7504987389143
290.26299546512416,667.7288571942147,2261.2072933709533,2144.463412912101
286.5213020242512,667.7258818439251,2269.637846596574,2157.81625588982
282.95552176738624,667.7230296004394,2280.8535207650543,2171.3557965798873
280.5320733595103,667.7499392862014,2286.433694363509,2171.4096413253787
278.908049746232,667.7670102110476,2281.7650693063392,2157.8860516985524
277.3598082384986,667.7660815798803,2279.5579229114633,2157.8668305254814
275.8631429412058,667.7653530404602,2270.97572299207,2144.419184185718
274.45780254468224,667.7643409453945,2274.2691636410277,2157.8456244401636
273.84000534628774,667.7801382456553,2275.7648071622057,2157.859751793353
273.25251511075624,667.7798100384401,2276.501202364713,2157.8602193795414
272.6517528550088,667.7797513186474,2261.67820371445,2131.025248859577
272.1226779010595,667.7791788416718,2269.4041123650345,2157.8348900006254
271.59857386857203,667.779024303165,2266.126461746896,2144.4040916509775
271.10030434997265,667.7787461118158,2264.5607487963894,2144.3926854542924
270.60547745733993,667.7786095747256,2256.3437429286246,2131.0114914482315
270.1773938595701,667.778092079585,2266.6629302192255,2157.8331893145605
269.7281646582451,667.7781200658891,2257.2983387349364,2131.022478821912
270.94371669548127,667.8084016595568,2266.8592664206344,2157.840501607577
272.0944482694621,667.8089576818387,2271.7388516093115,2157.8493853943414
273.14190415044766,667.8096429909983,2259.209570689992,2131.0000039718775
274.1758565366601,667.8099633926436,2267.8384629278958,2157.841011191746
274.39423021307283,667.7977332592593,2257.633607863336,2131.0076250138827
274.6014527956677,667.7978398986069,2252.965641808896,2130.9940643849586
274.7770844028108,667.7980397198065,2243.2617231736835,2117.680120910619
274.9437627136469,667.7981254479865,2238.8140482408817,2117.672200218185
275.1229515640449,667.7981082680932,2243.780964931449,2130.9834436865654
275.2720088692722,667.7982942757088,2239.060156799453,2117.677715560438
275.39246251418143,667.7984664229134,2229.3694443355466,2104.431352050473
275.52779866510525,667.7984258366057,2232.0899702815245,2117.663032307486
275.77867178163683,667.801263489748,2226.164105039308,2104.428201294141
276.0376961052739,667.8012891116181,2230.4541311409007,2117.661970501898
276.26248102762554,667.8015089773996,2225.405919337692,2104.4277765763095
276.4547801523568,667.8017131515137,2215.600147801485,2091.2539801604585
276.61625171208107,667.801902511453,2203.624397004151,2078.1512811108155
276.76948690109515,667.8019801797553,2198.1936579803687,2078.143544936581
276.893891228375,667.8021515583158,2188.2924032795863,2065.1186753934344
277.03297155562126,667.8021137286692,2190.8102538716967,2078.134763815482
277.1229281679964,667.8023767823269,2177.4778542233926,2052.1648746845353
277.1872635164122,667.8025194870762,2164.0456302414664,2039.271696612382
278.1255514286004,667.817145302975,2164.881929960492,2052.1424402538514
278.9512394841063,667.8177980638824,2143.2963050464245,2013.7084730926401
279.7544030837015,667.8180857526517,2140.941835218,2026.437979358449
279.0960994499794,667.7930424644986,2140.101772331562,2026.4466006807277
278.49116401336767,667.7925905205559,2146.4147306691,2039.2530159026317
277.93704402530153,667.792166390917,2156.234169191326,2052.1393555701015
277.4102712833217,667.7918853000704,2161.262299317249,2052.149337903678
277.6237857679014,667.805143066908,2163.6499199592467,2052.1472691139124
277.8053546911812,667.8053396395495,2157.778622566393,2039.2669787037014
277.9776426594561,667.8054257096355,2155.023584474128,2039.2613933322539
278.14112755105,667.8055073819138,2153.7047824127067,2039.2606663812317
278.25419997295626,667.8057780584752,2138.5597381933717,2013.7107178614926
278.36150699228006,667.8058316068077,2131.766743277524,2013.6989646810557
277.7506469209739,667.7924563225112,2128.7464182149915,2013.700919213551
277.19096573231127,667.7920271327852,2134.0368419669667,2026.436149888732
276.63780739306395,667.791863612797,2129.8206755070864,2013.7084050138403
276.11197258794454,667.7915835470083,2127.8189351635633,2013.7003766822
275.63329023703255,667.7911969728995,2133.5655154486208,2026.43587460064
275.1571648466833,667.7910750040016,2129.599354462397,2013.7082752338601
274.9118608096988,667.7933191598858,2147.5237274953356,2052.1218554800625
274.65769727759715,667.7933099758687,2150.142268814943,2039.2677200064581
274.3738953656652,667.7934133395447,2137.111838492577,2013.7174097756163
273.42606105299944,667.7781525494077,2144.986447622476,2039.240832991231
272.54535202767573,667.7775030922496,2155.5995529545908,2052.138054178895
271.7286560466533,667.7768903137127,2167.6508530938295,2065.096950150454
273.1232693560788,667.8169403154266,2173.4473738380266,2065.101543240459
274.4216201083607,667.8176276368899,2169.3779091816805,2052.1485717078854
275.6502622005959,667.8181976833521,2167.444531416808,2052.145490748844
276.8761540459413,667.8185163151892,2186.6751690590704,2091.2231617210055
277.9735460850752,667.8192755989669,2175.4218391439786,2052.1558937677837
