MC_AirCan:0.18450192006431562, MC_AirTop:0.0, MC_AirOut:-0.0294400000107288, 
MC_AirCan:0.1377995091688142, MC_AirTop:-0.019117455464749217, MC_AirOut:-0.0707855020431668, 
MC_AirCan:0.13777962454224538, MC_AirTop:-0.019120446841524467, MC_AirOut:-0.07079657812073839, 
MC_AirCan:0.13775974839869842, MC_AirTop:-0.019123436097876527, MC_AirOut:-0.07080764634689127, 
MC_AirCan:0.13773988074018548, MC_AirTop:-0.01912642323493496, MC_AirOut:-0.07081870672589312, 
MC_AirCan:0.13772002156871177, MC_AirTop:-0.019129408253839145, MC_AirOut:-0.07082975926201084, 
MC_AirCan:0.1377001708862751, MC_AirTop:-0.01913239115573387, MC_AirOut:-0.07084080395951056, 
MC_AirCan:0.1376803286948662, MC_AirTop:-0.019135371941766937, MC_AirOut:-0.07085184082265762, 
MC_AirCan:0.13766049499646862, MC_AirTop:-0.01913835061308774, MC_AirOut:-0.07086286985571653, 
MC_AirCan:0.13764066979305875, MC_AirTop:-0.01914132717084647, MC_AirOut:-0.07087389106295107, 
MC_AirCan:0.13762085308660568, MC_AirTop:-0.019144301616193692, MC_AirOut:-0.07088490444862415, 
MC_AirCan:0.1376010448790715, MC_AirTop:-0.019147273950280083, MC_AirOut:-0.07089591001699794, 
MC_AirCan:0.13758124517241083, MC_AirTop:-0.019150244174256294, MC_AirOut:-0.07090690777233379, 
MC_AirCan:0.13756145396857142, MC_AirTop:-0.019153212289272862, MC_AirOut:-0.07091789771889224, 
MC_AirCan:0.13754167126949363, MC_AirTop:-0.01915617829648016, MC_AirOut:-0.07092887986093309, 
MC_AirCan:0.1375218970771108, MC_AirTop:-0.019159142197028387, MC_AirOut:-0.07093985420271526, 
MC_AirCan:0.13750213139334896, MC_AirTop:-0.019162103992067542, MC_AirOut:-0.0709508207484969, 
MC_AirCan:0.13748237422012705, MC_AirTop:-0.019165063682747414, MC_AirOut:-0.07096177950253536, 
MC_AirCan:0.1374626255593569, MC_AirTop:-0.01916802127021758, MC_AirOut:-0.07097273046908717, 
MC_AirCan:0.13744288541294297, MC_AirTop:-0.019170976755627404, MC_AirOut:-0.07098367365240806, 
MC_AirCan:0.13742315378278272, MC_AirTop:-0.01917393014012604, MC_AirOut:-0.07099460905675294, 
MC_AirCan:0.13740343067076638, MC_AirTop:-0.01917688142486241, MC_AirOut:-0.07100553668637592, 
MC_AirCan:0.13738371607877706, MC_AirTop:-0.01917983061098523, MC_AirOut:-0.07101645654553031, 
MC_AirCan:0.13736401000869064, MC_AirTop:-0.01918277769964299, MC_AirOut:-0.07102736863846859, 
MC_AirCan:0.1373443124623759, MC_AirTop:-0.019185722691983962, MC_AirOut:-0.0710382729694424, 
MC_AirCan:0.1373246234416945, MC_AirTop:-0.019188665589156197, MC_AirOut:-0.07104916954270263, 
MC_AirCan:0.1373049429485008, MC_AirTop:-0.01919160639230752, MC_AirOut:-0.07106005836249928, 
MC_AirCan:0.13728527098464205, MC_AirTop:-0.01919454510258555, MC_AirOut:-0.07107093943308157, 
MC_AirCan:0.13726560755195855, MC_AirTop:-0.019197481721137666, MC_AirOut:-0.0710818127586979, 
MC_AirCan:0.1372459526522831, MC_AirTop:-0.01920041624911104, MC_AirOut:-0.07109267834359582, 
MC_AirCan:0.13722630628744162, MC_AirTop:-0.019203348687652607, MC_AirOut:-0.0711035361920221, 
MC_AirCan:0.13720666845925283, MC_AirTop:-0.019206279037909092, MC_AirOut:-0.07111438630822264, 
MC_AirCan:0.1371870391695282, MC_AirTop:-0.01920920730102699, MC_AirOut:-0.07112522869644254, 
MC_AirCan:0.13716741842007216, MC_AirTop:-0.019212133478152572, MC_AirOut:-0.07113606336092608, 
MC_AirCan:0.1371478062126819, MC_AirTop:-0.01921505757043189, MC_AirOut:-0.07114689030591669, 
MC_AirCan:0.13712820254914757, MC_AirTop:-0.019217979579010773, MC_AirOut:-0.07115770953565696, 
MC_AirCan:0.13710860743125217, MC_AirTop:-0.01922089950503482, MC_AirOut:-0.07116852105438869, 
MC_AirCan:0.13708902086077152, MC_AirTop:-0.0192238173496494, MC_AirOut:-0.0711793248663528, 
MC_AirCan:0.13706944283947428, MC_AirTop:-0.019226733113999667, MC_AirOut:-0.07119012097578939, 
MC_AirCan:0.137049873369122, MC_AirTop:-0.019229646799230542, MC_AirOut:-0.07120090938693777, 
MC_AirCan:0.13703031245146916, MC_AirTop:-0.01923255840648672, MC_AirOut:-0.07121169010403633, 
MC_AirCan:0.13701076008826304, MC_AirTop:-0.019235467936912682, MC_AirOut:-0.07122246313132267, 
[-1.16382073e-02 -8.38829510e-06  2.65933887e-02  1.11309419e-03]
[ 282.95552177  667.7230296  2280.85352077 2171.35579658]

MC_AirCan:0.13699121630949926, MC_AirTop:-0.01923837539165266, MC_AirOut:-0.08470978586575063, 
MC_AirCan:0.13697734090303093, MC_AirTop:-0.019241128542869797, MC_AirOut:-0.08471887270596017, 
MC_AirCan:0.13696347358038163, MC_AirTop:-0.019243546389414508, MC_AirOut:-0.08472795247443524, 
MC_AirCan:0.13694961419989807, MC_AirTop:-0.01924579050173506, MC_AirOut:-0.08473702526755238, 
MC_AirCan:0.13693576268780308, MC_AirTop:-0.019247944232039568, MC_AirOut:-0.08474609113719085, 
MC_AirCan:0.1369219190053409, MC_AirTop:-0.019250050580944866, MC_AirOut:-0.08475515011227346, 
MC_AirCan:0.13690808313182432, MC_AirTop:-0.019252131732300202, MC_AirOut:-0.08476420220987924, 
MC_AirCan:0.13689425505588734, MC_AirTop:-0.0192541991309033, MC_AirOut:-0.0847732474409763, 
MC_AirCan:0.13688043477097178, MC_AirTop:-0.019256258681439646, MC_AirOut:-0.08478228581337924, 
MC_AirCan:0.13686662227299828, MC_AirTop:-0.01925831343053552, MC_AirOut:-0.08479131733327495, 
MC_AirCan:0.13685281755916462, MC_AirTop:-0.019260364950388065, MC_AirOut:-0.08480034200600972, 
MC_AirCan:0.13683902062732567, MC_AirTop:-0.019262414052558827, MC_AirOut:-0.08480935983649517, 
MC_AirCan:0.13682523147567352, MC_AirTop:-0.019264461156208893, MC_AirOut:-0.08481837082941783, 
MC_AirCan:0.1368114501025724, MC_AirTop:-0.01926650647806577, MC_AirOut:-0.08482737498934717, 
MC_AirCan:0.1367976765064734, MC_AirTop:-0.019268550130424365, MC_AirOut:-0.08483637232079136, 
MC_AirCan:0.13678391068587062, MC_AirTop:-0.01927059217170421, MC_AirOut:-0.08484536282822604, 
MC_AirCan:0.1367701526392785, MC_AirTop:-0.019272632632531133, MC_AirOut:-0.08485434651610908, 
MC_AirCan:0.13675640236522005, MC_AirTop:-0.01927467152919241, MC_AirOut:-0.08486332338888837, 
MC_AirCan:0.13674265986222084, MC_AirTop:-0.01927670887057809, MC_AirOut:-0.08487229345100564, 
MC_AirCan:0.13672892512880594, MC_AirTop:-0.01927874466176187, MC_AirOut:-0.08488125670689858, 
MC_AirCan:0.13671519816349836, MC_AirTop:-0.019280778905848464, MC_AirOut:-0.08489021316100184, 
MC_AirCan:0.13670147896481802, MC_AirTop:-0.019282811604926578, MC_AirOut:-0.08489916281774758, 
MC_AirCan:0.1366877675312816, MC_AirTop:-0.01928484276056059, MC_AirOut:-0.08490810568156576, 
MC_AirCan:0.13667406386140193, MC_AirTop:-0.019286872374044174, MC_AirOut:-0.08491704175688433, 
MC_AirCan:0.13666036795368852, MC_AirTop:-0.019288900446531143, MC_AirOut:-0.08492597104812921, 
MC_AirCan:0.1366466798066468, MC_AirTop:-0.01929092697910293, MC_AirOut:-0.08493489355972439, 
MC_AirCan:0.13663299941877854, MC_AirTop:-0.019292951972803445, MC_AirOut:-0.08494380929609194, 
MC_AirCan:0.1366193267885817, MC_AirTop:-0.01929497542865701, MC_AirOut:-0.084952718261652, 
MC_AirCan:0.1366056619145505, MC_AirTop:-0.019296997347677654, MC_AirOut:-0.08496162046082281, 
MC_AirCan:0.1365920047951753, MC_AirTop:-0.019299017730873856, MC_AirOut:-0.08497051589802071, 
MC_AirCan:0.13657835542894267, MC_AirTop:-0.01930103657925105, MC_AirOut:-0.08497940457766014, 
MC_AirCan:0.13656471381433544, MC_AirTop:-0.019303053893812885, MC_AirOut:-0.08498828650415358, 
MC_AirCan:0.1365510799498326, MC_AirTop:-0.01930506967556186, MC_AirOut:-0.08499716168191165, 
MC_AirCan:0.13653745383390936, MC_AirTop:-0.019307083925499707, MC_AirOut:-0.08500603011534308, 
MC_AirCan:0.1365238354650372, MC_AirTop:-0.019309096644627505, MC_AirOut:-0.08501489180885466, 
MC_AirCan:0.13651022484168382, MC_AirTop:-0.019311107833945823, MC_AirOut:-0.08502374676685126, 
MC_AirCan:0.13649662196231324, MC_AirTop:-0.01931311749445475, MC_AirOut:-0.08503259499373587, 
MC_AirCan:0.1364830268253855, MC_AirTop:-0.019315125627153915, MC_AirOut:-0.08504143649390958, 
MC_AirCan:0.1364694394293571, MC_AirTop:-0.01931713223304249, MC_AirOut:-0.08505027127177153, 
MC_AirCan:0.1364558597726807, MC_AirTop:-0.019319137313119208, MC_AirOut:-0.085059099331719, 
MC_AirCan:0.13644228785380522, MC_AirTop:-0.01932114086838238, MC_AirOut:-0.08506792067814732, 
MC_AirCan:0.13642872367117598, MC_AirTop:-0.019323142899829872, MC_AirOut:-0.08507673531544994, 
MC_AirCan:0.13641516722323424, MC_AirTop:-0.019325143408459103, MC_AirOut:-0.08508554324801837, 
MC_AirCan:0.13640161850841787, MC_AirTop:-0.01932714239526708, MC_AirOut:-0.08509434448024225, 
MC_AirCan:0.13638807752516094, MC_AirTop:-0.019329139861250358, MC_AirOut:-0.08510313901650926, 
MC_AirCan:0.13637454427189363, MC_AirTop:-0.01933113580740507, MC_AirOut:-0.0851119268612052, 
MC_AirCan:0.13636101874704262, MC_AirTop:-0.0193331302347269, MC_AirOut:-0.08512070801871396, 
MC_AirCan:0.1363475009490308, MC_AirTop:-0.019335123144211114, MC_AirOut:-0.08512948249341751, 
MC_AirCan:0.13633399087627734, MC_AirTop:-0.019337114536852534, MC_AirOut:-0.08513825028969589, 
MC_AirCan:0.1363204885271978, MC_AirTop:-0.019339104413645555, MC_AirOut:-0.08514701141192726, 
MC_AirCan:0.13630699390020395, MC_AirTop:-0.01934109277558412, MC_AirOut:-0.08515576586448786, 
MC_AirCan:0.13629350699370388, MC_AirTop:-0.019343079623661767, MC_AirOut:-0.085164513651752, 
MC_AirCan:0.13628002780610213, MC_AirTop:-0.019345064958871568, MC_AirOut:-0.08517325477809208, 
MC_AirCan:0.13626655633579937, MC_AirTop:-0.01934704878220618, MC_AirOut:-0.08518198924787858, 
MC_AirCan:0.1362530925811928, MC_AirTop:-0.019349031094657826, MC_AirOut:-0.0851907170654801, 
MC_AirCan:0.13623963654067586, MC_AirTop:-0.019351011897218273, MC_AirOut:-0.08519943823526328, 
MC_AirCan:0.13622618821263832, MC_AirTop:-0.01935299119087888, MC_AirOut:-0.08520815276159287, 
MC_AirCan:0.13621274759546634, MC_AirTop:-0.019354968976630547, MC_AirOut:-0.0852168606488317, 
MC_AirCan:0.13619931468754237, MC_AirTop:-0.01935694525546377, MC_AirOut:-0.08522556190134069, 
MC_AirCan:0.13618588948724528, MC_AirTop:-0.01935892002836857, MC_AirOut:-0.08523425652347884, 
[-7.89817823e-03 -5.10636989e-06  1.30683065e-02  1.18471356e-05]
[ 280.53207336  667.74993929 2286.43369436 2171.40964133]

MC_AirCan:0.1364563149409029, MC_AirTop:-0.019360893296334555, MC_AirOut:-0.09492964072890243, 
MC_AirCan:0.13644691287262295, MC_AirTop:-0.019362748626064016, MC_AirOut:-0.09493642899921503, 
MC_AirCan:0.13643751721715244, MC_AirTop:-0.01936435716283159, MC_AirOut:-0.09494321174304178, 
MC_AirCan:0.13642812786750894, MC_AirTop:-0.019365847112603835, MC_AirOut:-0.09494998903961945, 
MC_AirCan:0.136418744771136, MC_AirTop:-0.019367279783156898, MC_AirOut:-0.09495676092886467, 
MC_AirCan:0.13640936790150635, MC_AirTop:-0.019368684491933092, MC_AirOut:-0.09496352743189024, 
MC_AirCan:0.13639999724454083, MC_AirTop:-0.019370075258779096, MC_AirOut:-0.09497028856081596, 
MC_AirCan:0.13639063279211314, MC_AirTop:-0.01937145878831825, MC_AirOut:-0.09497704432345998, 
MC_AirCan:0.13638127453894358, MC_AirTop:-0.01937283828707551, MC_AirOut:-0.09498379472558227, 
MC_AirCan:0.13637192248111316, MC_AirTop:-0.0193742152888049, MC_AirOut:-0.09499053977195747, 
MC_AirCan:0.13636257661535325, MC_AirTop:-0.019375590527350658, MC_AirOut:-0.0949972794668878, 
MC_AirCan:0.13635323693870574, MC_AirTop:-0.019376964354044478, MC_AirOut:-0.09500401381444844, 
MC_AirCan:0.13634390344836056, MC_AirTop:-0.019378336937302506, MC_AirOut:-0.0950107428186048, 
MC_AirCan:0.1363345761415778, MC_AirTop:-0.019379708358071464, MC_AirOut:-0.09501746648326867, 
MC_AirCan:0.13632525501565082, MC_AirTop:-0.019381078655470466, MC_AirOut:-0.09502418481232501, 
MC_AirCan:0.13631594006788808, MC_AirTop:-0.019382447848616646, MC_AirOut:-0.09503089780964474, 
MC_AirCan:0.1363066312956051, MC_AirTop:-0.019383815947062094, MC_AirOut:-0.09503760547909097, 
MC_AirCan:0.13629732869611993, MC_AirTop:-0.019385182955784685, MC_AirOut:-0.09504430782452185, 
MC_AirCan:0.13628803226675174, MC_AirTop:-0.01938654887757471, MC_AirOut:-0.095051004849792, 
MC_AirCan:0.13627874200481935, MC_AirTop:-0.019387913714176124, MC_AirOut:-0.09505769655875318, 
MC_AirCan:0.13626945790764103, MC_AirTop:-0.019389277466832288, MC_AirOut:-0.09506438295525466, 
MC_AirCan:0.13626017997253448, MC_AirTop:-0.01939064013654695, MC_AirOut:-0.09507106404314324, 
MC_AirCan:0.13625090819681648, MC_AirTop:-0.019392001724209042, MC_AirOut:-0.09507773982626352, 
MC_AirCan:0.13624164257780289, MC_AirTop:-0.01939336223065233, MC_AirOut:-0.09508441030845777, 
MC_AirCan:0.13623238311280855, MC_AirTop:-0.019394721656684002, MC_AirOut:-0.09509107549356598, 
MC_AirCan:0.13622312979914764, MC_AirTop:-0.01939608000309825, MC_AirOut:-0.09509773538542594, 
MC_AirCan:0.13621388263413317, MC_AirTop:-0.01939743727068286, MC_AirOut:-0.09510438998787321, 
MC_AirCan:0.13620464161507737, MC_AirTop:-0.019398793460222285, MC_AirOut:-0.09511103930474106, 
MC_AirCan:0.13619540673929142, MC_AirTop:-0.019400148572499158, MC_AirOut:-0.09511768333986056, 
MC_AirCan:0.1361861780040858, MC_AirTop:-0.019401502608295002, MC_AirOut:-0.09512432209706054, 
MC_AirCan:0.13617695540676986, MC_AirTop:-0.01940285556839057, MC_AirOut:-0.09513095558016757, 
MC_AirCan:0.13616773894465217, MC_AirTop:-0.01940420745356601, MC_AirOut:-0.09513758379300603, 
MC_AirCan:0.1361585286150403, MC_AirTop:-0.019405558264600952, MC_AirOut:-0.095144206739398, 
MC_AirCan:0.13614932441524102, MC_AirTop:-0.01940690800227452, MC_AirOut:-0.09515082442316339, 
MC_AirCan:0.1361401263425601, MC_AirTop:-0.01940825666736538, MC_AirOut:-0.09515743684811986, 
MC_AirCan:0.13613093439430257, MC_AirTop:-0.019409604260651723, MC_AirOut:-0.09516404401808282, 
MC_AirCan:0.13612174856777234, MC_AirTop:-0.01941095078291129, MC_AirOut:-0.09517064593686543, 
MC_AirCan:0.13611256886027268, MC_AirTop:-0.01941229623492137, MC_AirOut:-0.09517724260827869, 
MC_AirCan:0.13610339526910575, MC_AirTop:-0.019413640617458778, MC_AirOut:-0.09518383403613129, 
MC_AirCan:0.1360942277915731, MC_AirTop:-0.019414983931299885, MC_AirOut:-0.09519042022422974, 
MC_AirCan:0.1360850664249751, MC_AirTop:-0.01941632617722061, MC_AirOut:-0.09519700117637829, 
MC_AirCan:0.1360759111666114, MC_AirTop:-0.019417667355996412, MC_AirOut:-0.09520357689637898, 
MC_AirCan:0.1360667620137809, MC_AirTop:-0.01941900746840229, MC_AirOut:-0.09521014738803163, 
MC_AirCan:0.13605761896378138, MC_AirTop:-0.019420346515212808, MC_AirOut:-0.09521671265513379, 
MC_AirCan:0.13604848201390998, MC_AirTop:-0.01942168449720206, MC_AirOut:-0.09522327270148083, 
MC_AirCan:0.1360393511614628, MC_AirTop:-0.019423021415143675, MC_AirOut:-0.09522982753086587, 
MC_AirCan:0.13603022640373527, MC_AirTop:-0.019424357269810857, MC_AirOut:-0.0952363771470798, 
MC_AirCan:0.13602110773802187, MC_AirTop:-0.019425692061976328, MC_AirOut:-0.09524292155391129, 
MC_AirCan:0.13601199516161624, MC_AirTop:-0.01942702579241238, MC_AirOut:-0.09524946075514677, 
MC_AirCan:0.13600288867181112, MC_AirTop:-0.019428358461890824, MC_AirOut:-0.09525599475457049, 
MC_AirCan:0.1359937882658986, MC_AirTop:-0.01942969007118305, MC_AirOut:-0.09526252355596442, 
MC_AirCan:0.13598469394116974, MC_AirTop:-0.01943102062105997, MC_AirOut:-0.09526904716310833, 
MC_AirCan:0.13597560569491488, MC_AirTop:-0.01943235011229205, MC_AirOut:-0.09527556557977979, 
MC_AirCan:0.13596652352442337, MC_AirTop:-0.019433678545649303, MC_AirOut:-0.09528207880975409, 
MC_AirCan:0.13595744742698404, MC_AirTop:-0.019435005921901283, MC_AirOut:-0.09528858685680437, 
MC_AirCan:0.13594837739988455, MC_AirTop:-0.0194363322418171, MC_AirOut:-0.09529508972470149, 
MC_AirCan:0.13593931344041202, MC_AirTop:-0.019437657506165412, MC_AirOut:-0.09530158741721412, 
MC_AirCan:0.13593025554585264, MC_AirTop:-0.019438981715714416, MC_AirOut:-0.09530807993810869, 
MC_AirCan:0.13592120371349184, MC_AirTop:-0.019440304871231856, MC_AirOut:-0.09531456729114941, 
MC_AirCan:0.13591215794061412, MC_AirTop:-0.01944162697348503, MC_AirOut:-0.0953210494800983, 
[-5.28737037e-03 -3.17134875e-06 -1.04886090e-02 -4.22332803e-04]
[ 278.90804975  667.76701021 2281.76506931 2157.8860517 ]

MC_AirCan:0.13590311825297885, MC_AirTop:-0.019442948023240782, MC_AirOut:-0.09532752781217319, 
MC_AirCan:0.13589408459146426, MC_AirTop:-0.019444268021245395, MC_AirOut:-0.09533399968391355, 
MC_AirCan:0.1358850569812815, MC_AirTop:-0.019445586968253905, MC_AirOut:-0.095340466402835, 
MC_AirCan:0.13587603541971197, MC_AirTop:-0.019446904865048006, MC_AirOut:-0.09534692797269062, 
MC_AirCan:0.1358670199040363, MC_AirTop:-0.019448221712400484, MC_AirOut:-0.09535338439723134, 
MC_AirCan:0.13585801043153428, MC_AirTop:-0.019449537511079626, MC_AirOut:-0.09535983568020588, 
MC_AirCan:0.13584900699948504, MC_AirTop:-0.01945085226185134, MC_AirOut:-0.09536628182536071, 
MC_AirCan:0.13584000960516673, MC_AirTop:-0.019452165965480144, MC_AirOut:-0.09537272283644009, 
MC_AirCan:0.13583101824585692, MC_AirTop:-0.019453478622729673, MC_AirOut:-0.0953791587171861, 
MC_AirCan:0.13582203291883238, MC_AirTop:-0.019454790234362897, MC_AirOut:-0.09538558947133853, 
MC_AirCan:0.135813053621369, MC_AirTop:-0.019456100801142233, MC_AirOut:-0.09539201510263505, 
MC_AirCan:0.13580408035074204, MC_AirTop:-0.01945741032382959, MC_AirOut:-0.09539843561481107, 
MC_AirCan:0.1357951131042259, MC_AirTop:-0.019458718803186417, MC_AirOut:-0.09540485101159978, 
MC_AirCan:0.13578615187909432, MC_AirTop:-0.0194600262399737, MC_AirOut:-0.09541126129673218, 
MC_AirCan:0.1357771966726202, MC_AirTop:-0.01946133263495195, MC_AirOut:-0.09541766647393703, 
MC_AirCan:0.13576824748207578, MC_AirTop:-0.01946263798888125, MC_AirOut:-0.09542406654694092, 
MC_AirCan:0.1357593043047325, MC_AirTop:-0.01946394230252121, MC_AirOut:-0.09543046151946821, 
MC_AirCan:0.13575036713786107, MC_AirTop:-0.019465245576631002, MC_AirOut:-0.09543685139524105, 
MC_AirCan:0.13574143597873142, MC_AirTop:-0.019466547811969343, MC_AirOut:-0.09544323617797938, 
MC_AirCan:0.13573251082461282, MC_AirTop:-0.0194678490092945, MC_AirOut:-0.09544961587140094, 
MC_AirCan:0.13572359167277376, MC_AirTop:-0.019469149169364288, MC_AirOut:-0.09545599047922128, 
MC_AirCan:0.13571467852048208, MC_AirTop:-0.019470448292936083, MC_AirOut:-0.09546236000515368, 
MC_AirCan:0.13570577136500472, MC_AirTop:-0.019471746380766788, MC_AirOut:-0.09546872445290928, 
MC_AirCan:0.13569687020360818, MC_AirTop:-0.019473043433612877, MC_AirOut:-0.095475083826197, 
MC_AirCan:0.13568797503355798, MC_AirTop:-0.019474339452230368, MC_AirOut:-0.09548143812872355, 
MC_AirCan:0.13567908585211905, MC_AirTop:-0.01947563443737483, MC_AirOut:-0.09548778736419342, 
MC_AirCan:0.13567020265655558, MC_AirTop:-0.019476928389801373, MC_AirOut:-0.0954941315363089, 
MC_AirCan:0.13566132544413115, MC_AirTop:-0.019478221310264672, MC_AirOut:-0.0955004706487701, 
MC_AirCan:0.13565245421210853, MC_AirTop:-0.01947951319951895, MC_AirOut:-0.09550680470527491, 
MC_AirCan:0.13564358895774978, MC_AirTop:-0.019480804058317973, MC_AirOut:-0.09551313370951903, 
MC_AirCan:0.1356347296783163, MC_AirTop:-0.019482093887415064, MC_AirOut:-0.09551945766519594, 
MC_AirCan:0.13562587637106882, MC_AirTop:-0.0194833826875631, MC_AirOut:-0.09552577657599694, 
MC_AirCan:0.13561702903326742, MC_AirTop:-0.019484670459514495, MC_AirOut:-0.0955320904456111, 
MC_AirCan:0.13560818766217145, MC_AirTop:-0.019485957204021232, MC_AirOut:-0.09553839927772535, 
MC_AirCan:0.13559935225503947, MC_AirTop:-0.019487242921834836, MC_AirOut:-0.09554470307602435, 
MC_AirCan:0.13559052280912962, MC_AirTop:-0.01948852761370639, MC_AirOut:-0.09555100184419062, 
MC_AirCan:0.13558169932169906, MC_AirTop:-0.01948981128038652, MC_AirOut:-0.09555729558590444, 
MC_AirCan:0.13557288179000454, MC_AirTop:-0.019491093922625415, MC_AirOut:-0.0955635843048439, 
MC_AirCan:0.13556407021130204, MC_AirTop:-0.0194923755411728, MC_AirOut:-0.09556986800468494, 
MC_AirCan:0.1355552645828468, MC_AirTop:-0.01949365613677797, MC_AirOut:-0.09557614668910122, 
MC_AirCan:0.13554646490189357, MC_AirTop:-0.019494935710189756, MC_AirOut:-0.0955824203617643, 
MC_AirCan:0.13553767116569634, MC_AirTop:-0.01949621426215656, MC_AirOut:-0.09558868902634347, 
MC_AirCan:0.1355288833715084, MC_AirTop:-0.01949749179342632, MC_AirOut:-0.09559495268650586, 
MC_AirCan:0.13552010151658253, MC_AirTop:-0.019498768304746533, MC_AirOut:-0.0956012113459164, 
MC_AirCan:0.1355113255981707, MC_AirTop:-0.019500043796864253, MC_AirOut:-0.09560746500823784, 
MC_AirCan:0.13550255561352437, MC_AirTop:-0.019501318270526077, MC_AirOut:-0.09561371367713073, 
MC_AirCan:0.13549379155989438, MC_AirTop:-0.01950259172647816, MC_AirOut:-0.09561995735625341, 
MC_AirCan:0.13548503343453075, MC_AirTop:-0.019503864165466213, MC_AirOut:-0.09562619604926204, 
MC_AirCan:0.13547628123468305, MC_AirTop:-0.019505135588235495, MC_AirOut:-0.09563242975981061, 
MC_AirCan:0.1354675349576002, MC_AirTop:-0.019506405995530825, MC_AirOut:-0.0956386584915509, 
MC_AirCan:0.13545879460053042, MC_AirTop:-0.019507675388096567, MC_AirOut:-0.09564488224813249, 
MC_AirCan:0.1354500601607214, MC_AirTop:-0.019508943766676654, MC_AirOut:-0.09565110103320279, 
MC_AirCan:0.1354413316354201, MC_AirTop:-0.019510211132014555, MC_AirOut:-0.09565731485040706, 
MC_AirCan:0.13543260902187293, MC_AirTop:-0.019511477484853296, MC_AirOut:-0.09566352370338828, 
MC_AirCan:0.13542389231732568, MC_AirTop:-0.01951274282593547, MC_AirOut:-0.09566972759578733, 
MC_AirCan:0.13541518151902357, MC_AirTop:-0.01951400715600321, MC_AirOut:-0.09567592653124286, 
MC_AirCan:0.13540647662421118, MC_AirTop:-0.019515270475798215, MC_AirOut:-0.09568212051339135, 
MC_AirCan:0.13539777763013247, MC_AirTop:-0.019516532786061722, MC_AirOut:-0.09568830954586709, 
MC_AirCan:0.13538908453403084, MC_AirTop:-0.01951779408753454, MC_AirOut:-0.09569449363230216, 
MC_AirCan:0.13538039733314908, MC_AirTop:-0.019519054380957024, MC_AirOut:-0.0957006727763265, 
[-5.04016754e-03 -3.02309572e-06 -5.00585505e-03 -3.92520436e-06]
[ 277.35980824  667.76608158 2279.55792291 2157.86683053]

MC_AirCan:0.13565735393905032, MC_AirTop:-0.019520313667069085, MC_AirOut:-0.09570684698156787, 
MC_AirCan:0.13564856783860313, MC_AirTop:-0.019521594188639326, MC_AirOut:-0.09571310372826304, 
MC_AirCan:0.13563978768015406, MC_AirTop:-0.019522871393110475, MC_AirOut:-0.09571935547592655, 
MC_AirCan:0.1356310134599662, MC_AirTop:-0.019524146481083998, MC_AirOut:-0.09572560222892497, 
MC_AirCan:0.1356222451748186, MC_AirTop:-0.01952542002661961, MC_AirOut:-0.09573184399125464, 
MC_AirCan:0.13561348282173633, MC_AirTop:-0.01952669230440327, MC_AirOut:-0.09573808076673396, 
MC_AirCan:0.13560472639786192, MC_AirTop:-0.01952796344607423, MC_AirOut:-0.09574431255909507, 
MC_AirCan:0.1355959759003935, MC_AirTop:-0.019529233514921075, MC_AirOut:-0.09575053937202783, 
MC_AirCan:0.13558723132655554, MC_AirTop:-0.019530502541572924, MC_AirOut:-0.09575676120920071, 
MC_AirCan:0.13557849267358477, MC_AirTop:-0.019531770541053338, MC_AirOut:-0.09576297807427078, 
MC_AirCan:0.13556975993872342, MC_AirTop:-0.019533037520929008, MC_AirOut:-0.09576918997088862, 
MC_AirCan:0.13556103311921605, MC_AirTop:-0.019534303485203377, MC_AirOut:-0.0957753969027005, 
MC_AirCan:0.13555231221230807, MC_AirTop:-0.019535568436177052, MC_AirOut:-0.09578159887334946, 
MC_AirCan:0.13554359721524487, MC_AirTop:-0.019536832375336755, MC_AirOut:-0.09578779588647594, 
MC_AirCan:0.1355348881252715, MC_AirTop:-0.019538095303780114, MC_AirOut:-0.09579398794571793, 
MC_AirCan:0.1355261849396327, MC_AirTop:-0.01953935722241858, MC_AirOut:-0.09580017505471114, 
MC_AirCan:0.13551748765557253, MC_AirTop:-0.019540618132074417, MC_AirOut:-0.09580635721708904, 
MC_AirCan:0.13550879627033457, MC_AirTop:-0.019541878033527048, MC_AirOut:-0.09581253443648287, 
MC_AirCan:0.13550011078116186, MC_AirTop:-0.019543136927535194, MC_AirOut:-0.09581870671652172, 
MC_AirCan:0.13549143118529672, MC_AirTop:-0.01954439481484745, MC_AirOut:-0.09582487406083245, 
MC_AirCan:0.135482757479981, MC_AirTop:-0.019545651696207336, MC_AirOut:-0.09583103647303977, 
MC_AirCan:0.13547408966245592, MC_AirTop:-0.01954690757235572, MC_AirOut:-0.09583719395676617, 
MC_AirCan:0.13546542772996206, MC_AirTop:-0.019548162444031965, MC_AirOut:-0.095843346515632, 
MC_AirCan:0.13545677167973957, MC_AirTop:-0.01954941631197449, MC_AirOut:-0.0958494941532554, 
MC_AirCan:0.13544812150902788, MC_AirTop:-0.019550669176921033, MC_AirOut:-0.09585563687325234, 
MC_AirCan:0.13543947721506586, MC_AirTop:-0.019551921039608754, MC_AirOut:-0.09586177467923662, 
MC_AirCan:0.1354308387950919, MC_AirTop:-0.01955317190077433, MC_AirOut:-0.09586790757481983, 
